,0
1250,2008749.859590582
1251,2018211.9831240783
1252,2032964.4811318791
1253,2041079.3338025748
1254,2048859.4341797552
1255,2046456.9899309017
1256,2045605.091359473
1257,2046938.6982010147
1258,2029673.9890453846
1259,2023169.1844583545
1260,2020021.689194971
1261,2021716.8319003847
1262,2016049.628047142
1263,2007975.4083463147
1264,2010373.8827263243
1265,2002582.3359195008
1266,2020613.7630645006
1267,2040279.1408099895
1268,2036208.3905845385
1269,2018299.8349829786
1270,2040600.9060060808
1271,2029088.6738437216
1272,2015299.5306831195
1273,1987063.8973523583
1274,1996071.87981389
1275,1988294.7400393412
1276,1983525.4156267573
1277,2003075.5066434303
1278,2003532.696944746
